Train Accuracy,Train Loss,Evaluation Loss,Evaluation Accuracy,Query Times,Training Times,Cluster Coverage,Log Loss,Diversity Metrics,Entropy Reduction,MAE,Model Confidence,Data Percentage,Data Count,EPOCHS,Top 1 Error,Top 5 Error
32.87,1.86,1.49,44.82,-1.0,1.54,-1,1.49,-1.0,1.62,0.14,0.41,22.22,10000,10,0.55,0.08
56.49,1.23,1.25,55.42,3.96,1.86,10,1.25,0.5799999833106995,1.35,0.12,0.51,26.67,12000,20,0.45,0.05
68.23,0.92,1.12,59.8,3.76,2.12,10,1.13,0.6600000262260437,1.12,0.1,0.6,31.11,14000,30,0.4,0.04
76.17,0.7,0.99,65.04,3.59,2.39,10,0.99,0.7200000286102295,0.99,0.09,0.64,35.56,16000,40,0.35,0.03
82.11,0.53,0.93,67.58,3.28,2.67,10,0.93,0.7300000190734863,0.86,0.09,0.69,40.0,18000,50,0.32,0.03
86.44,0.41,0.92,68.28,3.13,3.0,10,0.93,0.7400000095367432,0.68,0.08,0.75,44.44,20000,60,0.32,0.03
89.4,0.32,0.89,69.46,2.89,3.27,10,0.9,0.7699999809265137,0.63,0.07,0.77,48.89,22000,70,0.31,0.02
91.63,0.26,0.95,69.2,2.63,3.53,10,0.96,0.7699999809265137,0.55,0.07,0.8,53.33,24000,80,0.31,0.03
93.08,0.22,0.95,70.74,2.5,3.84,10,0.96,0.7699999809265137,0.49,0.07,0.82,57.78,26000,90,0.29,0.02
94.0,0.19,0.95,71.1,2.27,4.1,10,0.96,0.7900000214576721,0.46,0.07,0.83,62.22,28000,100,0.29,0.02
94.5,0.18,0.96,72.04,1.99,4.37,10,0.96,0.7699999809265137,0.45,0.06,0.83,66.67,30000,110,0.28,0.02
94.68,0.17,0.98,72.52,1.81,4.63,10,0.99,0.75,0.38,0.06,0.86,71.11,32000,120,0.27,0.02
94.69,0.17,0.91,74.4,1.57,4.96,10,0.91,0.75,0.41,0.06,0.85,75.56,34000,130,0.26,0.02
94.83,0.16,0.98,73.68,1.33,5.23,10,0.98,0.7599999904632568,0.36,0.06,0.86,80.0,36000,140,0.26,0.02
94.67,0.17,0.93,75.2,1.12,5.51,10,0.94,0.7400000095367432,0.33,0.06,0.87,84.44,38000,150,0.25,0.02
94.7,0.16,0.92,75.9,0.87,5.78,10,0.92,0.7200000286102295,0.32,0.05,0.88,88.89,40000,160,0.24,0.02
94.6,0.16,0.91,76.96,0.67,6.07,10,0.91,0.7300000190734863,0.29,0.05,0.89,93.33,42000,170,0.23,0.01
94.37,0.17,0.88,76.9,0.43,6.37,10,0.89,0.699999988079071,0.3,0.05,0.88,97.78,44000,180,0.23,0.02
95.09,0.15,0.92,77.54,0.23,6.5,10,0.92,0.6499999761581421,0.28,0.05,0.9,100.0,45000,190,0.22,0.01
